,location,country_code,latitude,longitude,confirmed,dead,recovered,updated
3384,Medemblik,nl,52.7674467,5.1069178,18,,,2020-05-19 19:46:56.512073+00:00
3385,Lajeado Novo,br,-6.1857777,-47.02970699999999,1,0.0,,2020-05-19 19:47:59.031995+00:00
3386,Mombaça,br,-5.7418736,-39.6248113,21,1.0,,2020-05-19 19:48:00.909726+00:00
3387,Pekela,nl,53.0852407,6.9778815,4,,,2020-05-19 19:46:56.875990+00:00
3388,"Chippewa County, Minnesota",us,45.0520041,-95.555641,32,0.0,,2020-05-19 19:45:20.115934+00:00
3389,Sluis,nl,51.3253599,3.4876046,8,,,2020-05-19 19:46:57.100918+00:00
3390,Pijnacker-Nootdorp,nl,52.0126985,4.4273555,23,,,2020-05-19 19:46:56.883296+00:00
3391,Rijswijk,nl,52.0376977,4.321973799999999,33,,,2020-05-19 19:46:56.970599+00:00
3392,"Lonoke County, Arkansas",us,34.7591647,-91.9099238,45,0.0,,2020-05-19 19:45:20.115934+00:00
3393,Purmerend,nl,52.5143815,4.964061099999999,65,,,2020-05-19 19:46:56.890620+00:00
3394,Esfahan,ir,32.6538966,51.66596560000001,1979,,,2020-05-19 19:48:40.796446+00:00
3395,Nissewaard,nl,51.848031,4.328764,54,,,2020-05-19 19:46:56.664028+00:00
3396,Noardeast-Fryslân,nl,53.3500097,5.960837499999999,6,,,2020-05-19 19:46:56.671324+00:00
3397,"Fentress County, Tennessee",us,36.37106,-84.8984775,6,0.0,,2020-05-19 19:45:20.115934+00:00
3398,"Dodge County, Minnesota",us,43.9842889,-92.8577105,36,0.0,,2020-05-19 19:45:20.115934+00:00
3399,Rijssen-Holten,nl,52.2925057,6.439998999999999,30,,,2020-05-19 19:46:56.963064+00:00
3400,Oldambt,nl,53.2036908,7.0529699,7,,,2020-05-19 19:46:56.743695+00:00
3401,"Clallam County, Washington",us,48.0405122,-124.016766,21,0.0,,2020-05-19 19:45:20.115934+00:00
3402,Rucphen,nl,51.53356660000001,4.5603199,9,,,2020-05-19 19:46:57.014880+00:00
3403,Sittard-Geleen,nl,51.0031681,5.823670600000001,114,,,2020-05-19 19:46:57.085959+00:00
3404,Dom Expedito Lopes,br,-6.958933099999999,-41.6456793,1,0.0,,2020-05-19 19:47:52.705068+00:00
3405,"Palm Beach County, Florida",us,26.6514503,-80.2767327,4658,275.0,,2020-05-19 19:45:20.115934+00:00
3406,"Aransas County, Texas",us,28.0761262,-96.9638624,3,0.0,,2020-05-19 19:45:20.115934+00:00
3407,Altinho,br,-8.488021999999999,-36.0597471,6,0.0,,2020-05-19 19:47:42.045686+00:00
3408,São Leopoldo,br,-29.7549941,-51.150283,114,1.0,,2020-05-19 19:48:11.531543+00:00
3409,Floresta do Araguaia,br,-7.563092999999999,-49.7052462,2,0.0,,2020-05-19 19:47:54.176150+00:00
3410,Sliedrecht,nl,51.8248681,4.773162399999999,9,,,2020-05-19 19:46:57.093526+00:00
3411,Nova Europa,br,-21.7797419,-48.56291179999999,5,0.0,,2020-05-19 19:48:02.080451+00:00
3412,São Mamede,br,-6.9264325,-37.096633,4,0.0,,2020-05-19 19:48:11.669935+00:00
3413,"Hancock County, West Virginia",us,40.5123559,-80.5660657,12,0.0,,2020-05-19 19:45:20.115934+00:00
3414,"Cambria County, Pennsylvania",us,40.4894231,-78.74762079999999,54,2.0,,2020-05-19 19:45:20.115934+00:00
3415,Oisterwijk,nl,51.5654243,5.203028199999999,23,,,2020-05-19 19:46:56.736977+00:00
3416,Ouder-Amstel,nl,52.28592889999999,4.9133832,5,,,2020-05-19 19:46:56.839977+00:00
3417,Pinhais,br,-25.4434411,-49.1931448,41,2.0,,2020-05-19 19:48:05.010913+00:00
3418,Pinhalzinho,br,-22.7814986,-46.5876749,1,0.0,,2020-05-19 19:48:05.036216+00:00
3419,São Roque,br,-23.5298156,-47.13740019999999,38,2.0,,2020-05-19 19:48:11.944066+00:00
3420,Fars,ir,29.1043813,53.045893,505,,,2020-05-19 19:48:40.803490+00:00
3421,Bushehr,ir,28.9233837,50.820314,55,,,2020-05-19 19:48:40.832102+00:00
3422,Gondia,in,21.4549477,80.19607119999999,1,0.0,1.0,2020-05-19 19:48:45.501482+00:00
3423,Pio IX,br,-6.836033100000001,-40.6145709,11,0.0,,2020-05-19 19:48:05.087799+00:00
3424,"Owen County, Indiana",us,39.3603429,-86.8220341,27,1.0,,2020-05-19 19:45:20.115934+00:00
3425,"Pasco County, Florida",us,28.3232418,-82.4319405,319,9.0,,2020-05-19 19:45:20.115934+00:00
3426,"Wagoner County, Oklahoma",us,35.91923970000001,-95.51973939999999,137,17.0,,2020-05-19 19:45:20.115934+00:00
3427,"Woods County, Oklahoma",us,36.7181862,-98.7481167,3,0.0,,2020-05-19 19:45:20.115934+00:00
3428,"Union County, Pennsylvania",us,40.9894888,-77.0564464,51,1.0,,2020-05-19 19:45:20.115934+00:00
3429,Peel en Maas,nl,51.3399185,6.0122977,143,,,2020-05-19 19:46:56.868980+00:00
3430,Ouro Branco,br,-9.1622013,-37.3587137,1,0.0,,2020-05-19 19:48:03.166837+00:00
3431,Inhapi,br,-9.2766863,-37.681228,1,0.0,,2020-05-19 19:47:56.426666+00:00
3432,Raebareli,in,26.2144806,81.25281389999999,52,0.0,47.0,2020-05-19 19:48:43.821898+00:00
3433,Ipuã,br,-20.4435214,-48.0129163,12,0.0,,2020-05-19 19:47:56.644743+00:00
3434,Washim,in,20.1119123,77.1312586,3,0.0,1.0,2020-05-19 19:48:45.492418+00:00
3435,"Grant County, Indiana",us,40.4730605,-85.684578,197,20.0,,2020-05-18 19:45:24.591927+00:00
3436,"Emmet County, Iowa",us,43.34943,-94.6863782,1,0.0,,2020-05-19 19:45:20.115934+00:00
3437,"Neosho County, Kansas",us,37.6045688,-95.3102505,2,0.0,,2020-05-19 19:45:20.115934+00:00
3438,Oldebroek,nl,52.4474448,5.8983168,39,,,2020-05-19 19:46:56.750424+00:00
3439,Oude IJsselstreek,nl,51.91104559999999,6.405563900000001,20,,,2020-05-19 19:46:56.832710+00:00
3440,"Walton County, Georgia",us,33.7708613,-83.7199136,164,9.0,,2020-05-19 19:45:20.115934+00:00
3441,Zhangzhou,cn,24.513025,117.647093,20,0.0,20.0,2020-05-19 19:48:18.919922+00:00
3442,Vlissingen,nl,51.4536672,3.5709125,9,,,2020-05-19 19:46:57.466166+00:00
3443,Aveyron,fr,44.2179747,2.6189273,167,23.0,128.0,2020-05-19 19:47:00.224320+00:00
3444,Uitgeest,nl,52.5312254,4.7120459,5,,,2020-05-19 19:46:57.301183+00:00
3445,"Perry County, Indiana",us,38.0159043,-86.6611083,29,1.0,,2020-05-18 19:45:24.591927+00:00
3446,Noordenveld,nl,53.0950927,6.445540900000001,4,,,2020-05-19 19:46:56.686277+00:00
3447,"Crittenden County, Kentucky",us,37.3673645,-88.0900762,4,1.0,,2020-05-19 19:45:20.115934+00:00
3448,Tiel,nl,51.8876176,5.4278765,41,,,2020-05-19 19:46:57.228949+00:00
3449,Twenterand,nl,52.4500681,6.6207448,12,,,2020-05-19 19:46:57.262419+00:00
3450,Tytsjerksteradiel,nl,53.1760382,5.9786796,4,,,2020-05-19 19:46:57.282204+00:00
3451,"Alamance County, North Carolina",us,36.0117388,-79.4253776,224,13.0,0.0,2020-05-18 19:46:28.987306+00:00
3452,Pedreira,br,-22.7411989,-46.8959302,4,0.0,,2020-05-19 19:48:04.585046+00:00
3453,Venlo,nl,51.3703748,6.172403099999999,126,,,2020-05-19 19:46:57.419950+00:00
3454,"Westmoreland County, Pennsylvania",us,40.2353963,-79.4703885,432,38.0,,2020-05-19 19:45:20.115934+00:00
3455,"Westmoreland County, Virginia",us,38.112732,-76.7798172,42,0.0,,2020-05-19 19:45:20.115934+00:00
3456,Thurrock,gb,51.4934557,0.3529197,304,,,2020-05-14 15:01:09+00:00
3457,"Oneida County, Wisconsin",us,45.6750801,-89.4616564,7,0.0,,2020-05-19 19:45:20.115934+00:00
3458,Barra do Turvo,br,-24.7546599,-48.5045655,5,1.0,,2020-05-19 19:47:45.104058+00:00
3459,"Wood County, Wisconsin",us,44.4747774,-90.0746767,7,0.0,,2020-05-19 19:45:20.115934+00:00
3460,Waddinxveen,nl,52.0312972,4.6591318,16,,,2020-05-19 19:46:57.541616+00:00
3461,Uden,nl,51.6631071,5.6239227,115,,,2020-05-19 19:46:57.291636+00:00
3462,Venray,nl,51.52705779999999,5.975332,37,,,2020-05-19 19:46:57.429489+00:00
3463,Campestre da Serra,br,-28.796759,-51.09543859999999,1,0.0,,2020-05-19 19:47:49.274531+00:00
3464,Foz do Iguaçu,br,-25.5163356,-54.58537639999999,75,2.0,,2020-05-19 19:47:54.673490+00:00
3465,General Câmara,br,-29.9096998,-51.7624222,2,0.0,,2020-05-19 19:47:54.915875+00:00
3466,Nilópolis,br,-22.8098254,-43.4193812,239,20.0,,2020-05-19 19:48:01.729713+00:00
3467,Paulo Ramos,br,-4.4452296,-45.24016,1,0.0,,2020-05-19 19:48:04.447332+00:00
3468,Piquerobi,br,-21.887347,-51.7321355,3,0.0,,2020-05-19 19:48:05.104400+00:00
3469,São Miguel dos Milagres,br,-9.2678356,-35.3746835,13,1.0,,2020-05-19 19:48:11.797521+00:00
3470,São Raimundo do Doca Bezerra,br,-5.1061912,-45.0779281,9,0.0,,2020-05-19 19:48:11.921406+00:00
3471,Tejupá,br,-23.4002204,-49.34621620000001,1,0.0,,2020-05-19 19:48:12.648535+00:00
3472,União,br,-4.5848377,-42.8572386,40,0.0,,2020-05-19 19:48:13.746716+00:00
3473,Upanema,br,-22.984667,-43.1985932,2,0.0,,2020-05-19 19:48:13.753559+00:00
3474,South Khorasan,ir,32.5175643,59.1041758,178,,,2020-05-19 19:48:40.946752+00:00
3475,"Kit Carson County, Colorado",us,39.3844507,-102.5298028,26,3.0,,2020-05-19 19:45:20.115934+00:00
3476,"Lander County, Nevada",us,40.0510104,-116.9852422,19,0.0,,2020-05-19 19:45:20.115934+00:00
3477,"Toombs County, Georgia",us,32.0795072,-82.34518899999999,46,4.0,,2020-05-19 19:45:20.115934+00:00
3478,"Mineral County, Nevada",us,38.4343464,-118.4863963,4,0.0,,2020-05-19 19:45:20.115934+00:00
3479,"Frio County, Texas",us,28.831355,-99.1013498,35,0.0,,2020-05-19 19:45:20.115934+00:00
3480,"Douglas County, Washington",us,47.7790617,-119.7474606,131,3.0,,2020-05-18 19:45:24.591927+00:00
3481,Nijmegen,nl,51.8448837,5.842828099999999,126,,,2020-05-19 19:46:56.656925+00:00
3482,Noord-Beveland,nl,51.5702826,3.7714839,1,,,2020-05-19 19:46:56.678097+00:00
3483,Olst-Wijhe,nl,52.3518964,6.1270756,12,,,2020-05-19 19:46:56.765404+00:00
3484,Stein,nl,50.9679738,5.766219599999999,43,,,2020-05-19 19:46:57.170647+00:00
3485,Súdwest-Fryslân,nl,53.0234158,5.4816576,17,,,2020-05-19 19:46:57.184819+00:00
3486,Aude,fr,43.0724667,2.3813621,279,55.0,204.0,2020-05-19 19:47:00.223567+00:00
3487,Torbay,gb,50.4619209,-3.525315,217,,,2020-05-14 15:01:09+00:00
3488,Walsall,gb,52.586214,-1.982919,1071,,,2020-05-14 15:01:09+00:00
3489,"Newton County, Georgia",us,33.5544296,-83.8473015,264,10.0,,2020-05-19 19:45:20.115934+00:00
3490,"Quitman County, Mississippi",us,34.2863303,-90.26200419999999,21,0.0,,2020-05-19 19:45:20.115934+00:00
3491,"Out of GA County, Georgia",us,34.2358502,-84.14351359999999,1649,25.0,0.0,2020-05-18 19:46:28.987306+00:00
3492,Roermond,nl,51.1913202,5.9877715,59,,,2020-05-19 19:46:56.985342+00:00
3493,Rotterdam,nl,51.9244201,4.4777326,495,,,2020-05-19 19:46:56.999952+00:00
3494,"Jefferson Parish, Louisiana",us,29.6498691,-90.11206960000001,7059,430.0,,2020-05-19 19:45:20.115934+00:00
3495,Basilicata,it,40.63947052,15.80514834,393,27.0,282.0,2020-05-19 19:46:57.948395+00:00
3496,Zwijndrecht,nl,51.8105978,4.6272719,23,,,2020-05-19 19:46:57.883930+00:00
3497,JAZAN,sa,16.8893586,42.57056740000001,46,0.0,33.0,2020-05-19 19:48:39.128047+00:00
3498,Xaxim,br,-26.9560607,-52.53600729999999,15,1.0,,2020-05-19 19:48:14.634804+00:00
3499,Piemonte,it,45.0732745,7.680687483,29727,3679.0,16413.0,2020-05-19 19:46:58.052181+00:00
3500,"Washoe County, Nevada",us,40.5608387,-119.6035495,1266,48.0,,2020-05-18 19:45:24.591927+00:00
3501,Barra do Garças,br,-15.8916202,-52.2618826,55,3.0,,2020-05-19 19:47:45.061918+00:00
3502,"Henry County, Tennessee",us,36.3369938,-88.24611829999999,19,0.0,,2020-05-19 19:45:20.115934+00:00
3503,Cantagalo,br,-21.9802716,-42.3625761,4,0.0,,2020-05-19 19:47:49.963424+00:00
3504,Zevenaar,nl,51.9345728,6.0741029,43,,,2020-05-19 19:46:57.817985+00:00
3505,Itororó,br,-15.1164355,-40.0639725,4,0.0,,2020-05-19 19:47:57.642506+00:00
3506,Potiraguá,br,-15.7027637,-39.7755571,1,0.0,,2020-05-19 19:48:05.873125+00:00
3507,Mucajaí,br,2.4444063,-60.92035569999999,25,0.0,,2020-05-19 19:48:01.322485+00:00
3508,Altair,br,-20.5236338,-49.0609627,1,0.0,,2020-05-19 19:47:41.998497+00:00
3509,Teutônia,br,-29.4716222,-51.8167696,29,0.0,,2020-05-19 19:48:12.818379+00:00
3510,"Ferry County, Washington",us,48.4718375,-118.4974069,1,0.0,,2020-05-19 19:45:20.115934+00:00
3511,Porto Grande,br,0.7049424,-51.4082757,79,3.0,,2020-05-19 19:48:05.743560+00:00
3512,Krimpenerwaard,nl,51.982222,4.781667,45,,,2020-05-19 19:46:56.314812+00:00
3513,Governador Lindenberg,br,-19.2519678,-40.4625006,0,0.0,,2020-05-19 19:47:55.145591+00:00
3514,Langedijk,nl,52.6867108,4.7838987,16,,,2020-05-19 19:46:56.350297+00:00
3515,Porteirinha,br,-15.741151,-43.0280584,3,0.0,,2020-05-19 19:48:05.663130+00:00
3516,Porto Nacional,br,-10.703223,-48.4084415,7,1.0,,2020-05-19 19:48:05.751048+00:00
3517,Poço Verde,br,-10.7170999,-38.1730554,4,0.0,,2020-05-19 19:48:05.972273+00:00
3518,Ribeirão do Pinhal,br,-23.4050471,-50.3569012,13,1.0,,2020-05-19 19:48:07.756005+00:00
3519,São Geraldo da Piedade,br,-18.8960652,-42.2953964,1,1.0,,2020-05-19 19:48:10.960324+00:00
3520,São José do Rio Pardo,br,-21.6023955,-46.90209369999999,8,0.0,,2020-05-19 19:48:11.228667+00:00
3521,Terra de Areia,br,-29.5867847,-50.06655929999999,4,0.0,,2020-05-19 19:48:12.809182+00:00
3522,Urandi,br,-14.7672073,-42.6571253,1,0.0,,2020-05-19 19:48:13.760544+00:00
3523,Varre-Sai,br,-20.9280524,-41.8704877,1,0.0,,2020-05-19 19:48:14.060449+00:00
3524,"Troup County, Georgia",us,33.0698575,-85.02334599999999,201,6.0,,2020-05-19 19:45:20.115934+00:00
3525,Waltham Forest,gb,51.5886383,-0.0117625,752,,,2020-05-14 15:01:09+00:00
3526,"Turner County, Georgia",us,31.6976531,-83.63484299999999,84,12.0,,2020-05-19 19:45:20.115934+00:00
3527,Kurgan Oblast,ru,55.4481548,65.11809749999999,130,0.0,52.0,2020-05-19 19:48:35.566651+00:00
3528,Wandsworth,gb,51.45682739999999,-0.1896638,968,,,2020-05-14 15:01:09+00:00
3529,Urbano Santos,br,-3.2059127,-43.39881099999999,150,0.0,,2020-05-19 19:48:13.774419+00:00
3530,"Nye County, Nevada",us,38.58071109999999,-116.0413889,58,1.0,0.0,2020-05-18 19:46:28.987306+00:00
3531,"Jeff Davis County, Georgia",us,31.8234851,-82.605118,25,1.0,,2020-05-19 19:45:20.115934+00:00
3532,"Pasquotank County, North Carolina",us,36.2927068,-76.317414,88,9.0,0.0,2020-05-18 19:46:28.987306+00:00
3533,Tamanrasset,dz,22.7888209,5.5258107,3,3.0,0.0,2020-05-19 19:46:52.634691+00:00
3534,Tilburg,nl,51.560596,5.0919143,246,,,2020-05-19 19:46:57.240877+00:00
3535,"Valencia County, New Mexico",us,34.6743674,-106.6291304,68,1.0,,2020-05-19 19:45:20.115934+00:00
3536,Tubbergen,nl,52.4089074,6.7854892,12,,,2020-05-19 19:46:57.252414+00:00
3537,Westvoorne,nl,51.8872789,4.0844609,6,,,2020-05-19 19:46:57.671412+00:00
3538,"Allegany County, New York",us,42.3129816,-78.0195387,44,2.0,,2020-05-19 19:45:20.115934+00:00
3539,"Island County, Washington",us,48.19765,-122.579457,181,10.0,,2020-05-18 19:45:24.591927+00:00
3540,vestfold og telemark,no,59.35421950000001,8.8817981,282,,,2020-05-19 19:46:53.496474+00:00
3541,Someren,nl,51.3849667,5.7123668,33,,,2020-05-19 19:46:57.122429+00:00
3542,Utrecht,nl,52.09073739999999,5.1214201,252,,,2020-05-19 19:46:57.328992+00:00
3543,Zoetermeer,nl,52.060669,4.494025,49,,,2020-05-19 19:46:57.827352+00:00
3544,Abruzzo,it,42.35122196,13.39843823,3197,389.0,1419.0,2020-05-19 19:46:57.938463+00:00
3545,Abaré,br,-8.7211515,-39.1165305,0,0.0,,2020-05-19 19:47:41.346841+00:00
3546,Stadskanaal,nl,52.9919853,6.9462217,2,,,2020-05-19 19:46:57.136009+00:00
3547,Zeist,nl,52.0906015,5.2332526,35,,,2020-05-19 19:46:57.808922+00:00
3548,Valle d'Aosta,it,45.73750286,7.320149366,1175,143.0,983.0,2020-05-19 19:46:58.123783+00:00
3549,Ribamar Fiquene,br,-5.9310566,-47.3891947,2,0.0,,2020-05-19 19:48:07.674889+00:00
3550,Oise,fr,49.42145679999999,2.4146396,1638,378.0,908.0,2020-05-19 19:47:00.263522+00:00
3551,Wiesbaden,de,50.0782184,8.239760799999999,391,12.0,,2020-05-18 00:00:00+00:00
3552,Anhumas,br,-22.3633879,-51.4099625,1,0.0,,2020-05-19 19:47:42.862433+00:00
3553,Uruará,br,-3.7162542,-53.73995859999999,21,0.0,,2020-05-19 19:48:13.788666+00:00
3554,Sächsische Schweiz-Osterzgebirge,de,50.89819490000001,13.8716319,365,2.0,,2020-05-18 00:00:00+00:00
3555,Ingolstadt,de,48.7665351,11.4257541,440,35.0,,2020-05-18 00:00:00+00:00
3556,"Gates County, North Carolina",us,36.4202077,-76.6874701,14,0.0,,2020-05-19 19:45:20.115934+00:00
3557,München,de,48.1351253,11.5819805,7557,235.0,,2020-05-18 00:00:00+00:00
3558,Presidente Bernardes,br,-22.0078106,-51.5531616,4,0.0,,2020-05-19 19:48:06.111405+00:00
3559,Reutlingen,de,48.50693889999999,9.2038043,1513,69.0,,2020-05-18 00:00:00+00:00
3560,Krefeld,de,51.3387609,6.5853417,600,22.0,,2020-05-18 00:00:00+00:00
3561,Mucambo,br,-3.9030937,-40.7455851,32,1.0,,2020-05-19 19:48:01.330799+00:00
3562,Greiz,de,50.6585555,12.2077126,581,44.0,,2020-05-18 00:00:00+00:00
3563,Hof,de,50.3135391,11.9127814,538,33.0,,2020-05-18 00:00:00+00:00
3564,"Ashtabula County, Ohio",us,41.9396982,-80.7214417,232,26.0,,2020-05-19 19:45:20.115934+00:00
3565,Haute-Vienne,fr,45.7435173,1.4025484,157,24.0,109.0,2020-05-19 19:47:00.242995+00:00
3566,Auriflama,br,-20.6831216,-50.5482944,0,0.0,,2020-05-19 19:47:44.111360+00:00
3567,Jataí,br,-17.884174,-51.7277223,34,0.0,,2020-05-19 19:47:58.328491+00:00
3568,Deggendorf,de,48.8408515,12.9574787,304,12.0,,2020-05-18 00:00:00+00:00
3569,Weißenburg-Gunzenhausen,de,49.052484,10.9062399,313,19.0,,2020-05-18 00:00:00+00:00
3570,"Swisher County, Texas",us,34.5532757,-101.7979613,15,0.0,,2020-05-19 19:45:20.115934+00:00
3571,Schwäbisch Hall,de,49.1124645,9.7372649,843,56.0,,2020-05-18 00:00:00+00:00
3572,Territoire de Belfort,fr,47.59465729999999,6.920771599999999,708,168.0,431.0,2020-05-19 19:47:00.256099+00:00
3573,Cranendonck,nl,51.3041026,5.5896962,63,,,2020-05-19 19:46:55.523438+00:00
3574,Ahrweiler,de,50.5418199,7.11977,175,1.0,,2020-05-18 00:00:00+00:00
3575,Nordfriesland,de,54.67602189999999,8.9336322,84,1.0,,2020-05-18 00:00:00+00:00
3576,Minden-Lübbecke,de,52.33515380000001,8.7623421,470,8.0,,2020-05-18 00:00:00+00:00
3577,Santana do São Francisco,br,-10.2926646,-36.610871,1,0.0,,2020-05-19 19:48:09.455281+00:00
3578,Aurora do Pará,br,-2.1331072,-47.5606208,26,0.0,,2020-05-19 19:47:44.121146+00:00
3579,Santo Estêvão,br,-12.4284068,-39.2508934,1,0.0,,2020-05-19 19:48:09.737258+00:00
3580,Offenbach,de,50.09563620000001,8.776084299999999,716,41.0,,2020-05-18 00:00:00+00:00
3581,Waldeck-Frankenberg,de,51.2220857,8.8549242,159,3.0,,2020-05-18 00:00:00+00:00
3582,Schleswig-Flensburg,de,54.5221394,9.550814299999999,127,3.0,,2020-05-18 00:00:00+00:00
3583,Simplício Mendes,br,-7.8533526,-41.9079085,13,0.0,,2020-05-19 19:48:10.359684+00:00
3584,Essen,de,51.4556432,7.0115552,814,35.0,,2020-05-18 00:00:00+00:00
3585,São José dos Pinhais,br,-25.5318354,-49.2035722,49,4.0,,2020-05-19 19:48:11.274591+00:00
3586,Varzelândia,br,-15.7042245,-44.0307075,1,1.0,,2020-05-19 19:48:14.067820+00:00
3587,Changchun,cn,43.817071,125.323544,49,0.0,49.0,2020-05-19 19:48:18.919922+00:00
3588,Shaoxing,cn,29.995762,120.586109,42,0.0,42.0,2020-05-19 19:48:18.919922+00:00
3589,Sardegna,it,39.21531192,9.110616306,1354,126.0,887.0,2020-05-19 19:46:58.071606+00:00
3590,Kallakurichi,in,11.7383735,78.9638899,100,0.0,39.0,2020-05-19 19:48:42.109074+00:00
3591,Freising,de,48.4028796,11.7411846,978,40.0,,2020-05-18 00:00:00+00:00
3592,"Westchester County, New York",us,41.1220194,-73.7948516,32323,1295.0,,2020-05-19 19:45:20.115934+00:00
3593,"Scurry County, Texas",us,32.6937844,-100.8903099,2,0.0,,2020-05-19 19:45:20.115934+00:00
3594,Banzaê,br,-10.580403,-38.6131871,1,0.0,,2020-05-19 19:47:44.503584+00:00
3595,Boracéia,br,-22.1943942,-48.7780959,1,0.0,,2020-05-19 19:47:46.384641+00:00
3596,Werra-Meißner-Kreis,de,51.21677469999999,9.9643737,203,16.0,,2020-05-18 00:00:00+00:00
3597,Köln,de,50.937531,6.9602786,2425,96.0,,2020-05-18 00:00:00+00:00
3598,Frankfurt am Main,de,50.1109221,8.6821267,1418,56.0,,2020-05-18 00:00:00+00:00
3599,Berlin Spandau,de,52.5351876,13.2002964,293,8.0,,2020-05-18 00:00:00+00:00
3600,Hildesheim,de,52.154778,9.9579652,357,3.0,,2020-05-18 00:00:00+00:00
3601,Leiden,nl,52.1601144,4.4970097,39,,,2020-05-19 19:46:56.377841+00:00
3602,Cham,de,49.2238643,12.6620845,413,20.0,,2020-05-18 00:00:00+00:00
3603,Düsseldorf,de,51.2277411,6.7734556,1282,30.0,,2020-05-18 00:00:00+00:00
3604,Westerwaldkreis,de,50.4419037,7.8198009,353,21.0,,2020-05-18 00:00:00+00:00
3605,Rendsburg-Eckernförde,de,54.2952752,9.846644399999999,252,14.0,,2020-05-18 00:00:00+00:00
3606,Heidenheim,de,48.6893963,10.1610948,507,39.0,,2020-05-18 00:00:00+00:00
3607,General Sampaio,br,-4.050681300000001,-39.4489107,8,3.0,,2020-05-19 19:47:54.938566+00:00
3608,Calvados,fr,49.1213315,-0.4330578,429,75.0,234.0,2020-05-19 19:47:00.235165+00:00
3609,Kleve,de,51.78672599999999,6.12954,631,35.0,,2020-05-18 00:00:00+00:00
3610,Bremerhaven,de,53.5395845,8.580942499999999,82,3.0,,2020-05-18 00:00:00+00:00
3611,Osnabrück,de,52.2799112,8.0471788,1524,72.0,,2020-05-18 00:00:00+00:00
3612,Haute-Marne,fr,48.1260968,5.1071322,340,72.0,188.0,2020-05-19 19:47:00.269303+00:00
3613,Bas-Rhin,fr,48.6343172,7.525293800000001,3311,608.0,2083.0,2020-05-19 19:47:00.283167+00:00
3614,Coesfeld,de,51.9382944,7.1675831,823,24.0,,2020-05-18 00:00:00+00:00
3615,Wolfsburg,de,52.4226503,10.7865461,292,51.0,,2020-05-18 00:00:00+00:00
3616,Hersfeld-Rotenburg,de,50.8985518,9.739878899999999,201,22.0,,2020-05-18 00:00:00+00:00
3617,Zwickau,de,50.7102169,12.4733725,845,46.0,,2020-05-18 00:00:00+00:00
3618,Bayreuth,de,49.9456399,11.5713346,622,38.0,,2020-05-18 00:00:00+00:00
3619,"Jack County, Texas",us,33.2560382,-98.2212979,4,0.0,,2020-05-19 19:45:20.115934+00:00
3620,Pimenta Bueno,br,-11.6723638,-61.1984811,4,0.0,,2020-05-19 19:48:04.955064+00:00
3621,Lörrach,de,47.6169191,7.670924799999999,664,56.0,,2020-05-18 00:00:00+00:00
3622,Kronach,de,50.2359898,11.3310482,149,3.0,,2020-05-18 00:00:00+00:00
3623,Erding,de,48.3114648,11.9188758,594,11.0,,2020-05-18 00:00:00+00:00
3624,Bautzen,de,51.18229299999999,14.4237749,458,16.0,,2020-05-18 00:00:00+00:00
3625,Erzgebirgskreis,de,50.5547593,12.825246,549,43.0,,2020-05-18 00:00:00+00:00
3626,Bergstraße,de,49.6741701,8.605526500000002,337,3.0,,2020-05-18 00:00:00+00:00
3627,Abreu e Lima,br,-7.9201321,-34.90885360000001,201,15.0,,2020-05-19 19:47:41.393408+00:00
3628,Pimenteiras,br,-6.228686799999999,-41.4205395,3,0.0,,2020-05-19 19:48:04.962234+00:00
3629,"Hill County, Texas",us,32.0621768,-97.179026,22,1.0,,2020-05-19 19:45:20.115934+00:00
3630,Darmstadt,de,49.8728253,8.6511929,221,17.0,,2020-05-18 00:00:00+00:00
3631,Rongchang District,cn,29.405002,105.594623,9,0.0,9.0,2020-05-19 19:48:18.919922+00:00
3632,Weimarer Land,de,51.0165423,11.4454373,73,4.0,,2020-05-18 00:00:00+00:00
3633,Bad Kreuznach,de,49.8440162,7.873134599999999,196,6.0,,2020-05-18 00:00:00+00:00
3634,Getúlio Vargas,br,-22.9413244,-43.1802643,4,0.0,,2020-05-19 19:47:54.953693+00:00
3635,Umburanas,br,-10.7322328,-41.3240453,7,0.0,,2020-05-19 19:48:13.674831+00:00
3636,Nova Campina,br,-24.1228215,-48.9026095,1,0.0,,2020-05-19 19:48:01.967201+00:00
3637,Bela Vista do Piauí,br,-7.9885006,-41.8678973,1,0.0,,2020-05-19 19:47:45.519634+00:00
